projectId,userId,startDate,endDate
PROJ42282,JMAN379,10/01/24,10/03/24
PROJ42282,JMAN159,21/09/23,20/11/23
PROJ42282,JMAN44,05/07/24,03/09/24
PROJ42282,JMAN904,18/06/24,17/08/24
PROJ42282,JMAN577,27/08/24,26/10/24
PROJ42282,JMAN553,29/09/23,28/11/23
PROJ42282,JMAN860,24/02/24,24/04/24
PROJ42282,JMAN659,08/08/24,07/10/24
PROJ42282,JMAN580,21/08/24,20/10/24
PROJ42282,JMAN993,14/02/24,14/04/24
PROJ42282,JMAN22,04/01/24,04/03/24
PROJ42282,JMAN678,11/02/24,11/04/24
PROJ42282,JMAN728,26/08/24,25/10/24
PROJ42282,JMAN602,05/05/24,04/07/24
PROJ42282,JMAN929,09/03/24,08/05/24
PROJ42282,JMAN282,31/10/23,30/12/23
PROJ42282,JMAN23,22/06/24,21/08/24
PROJ42282,JMAN882,24/02/24,24/04/24
PROJ42282,JMAN543,24/02/24,24/04/24
PROJ42282,JMAN894,24/05/24,23/07/24
PROJ42282,JMAN472,18/04/24,17/06/24
PROJ42282,JMAN417,08/01/24,08/03/24
PROJ42282,JMAN12,10/08/24,09/10/24
PROJ42282,JMAN991,17/11/23,16/01/24
PROJ42282,JMAN413,22/08/23,21/10/23
PROJ42282,JMAN106,31/08/23,30/10/23
PROJ42282,JMAN174,30/07/23,28/09/23
PROJ42282,JMAN111,26/09/24,25/11/24
PROJ42282,JMAN892,24/03/24,23/05/24
PROJ42282,JMAN444,08/08/24,07/10/24
PROJ42282,JMAN706,27/07/24,25/09/24
PROJ42282,JMAN798,05/08/23,04/10/23
PROJ42282,JMAN56,07/05/24,06/07/24
PROJ42282,JMAN249,13/03/24,12/05/24
PROJ42282,JMAN930,28/04/24,27/06/24
PROJ42282,JMAN614,25/06/24,24/08/24
PROJ42282,JMAN275,10/08/24,09/10/24
PROJ42282,JMAN304,12/11/23,11/01/24
PROJ53767,JMAN406,27/10/23,26/12/23
PROJ53767,JMAN693,15/07/23,13/09/23
PROJ53767,JMAN853,31/12/23,29/02/24
PROJ53767,JMAN123,05/10/23,04/12/23
PROJ53767,JMAN721,13/12/22,11/02/23
PROJ53767,JMAN644,29/09/23,28/11/23
PROJ53767,JMAN804,28/03/23,27/05/23
PROJ53767,JMAN992,25/11/22,24/01/23
PROJ53767,JMAN529,26/06/23,25/08/23
PROJ53767,JMAN271,28/11/22,27/01/23
PROJ53767,JMAN62,02/02/24,02/04/24
PROJ53767,JMAN479,09/03/23,08/05/23
PROJ53767,JMAN219,04/03/23,03/05/23
PROJ53767,JMAN937,08/09/23,07/11/23
PROJ53767,JMAN983,31/12/22,01/03/23
PROJ53767,JMAN15,08/02/23,09/04/23
PROJ53767,JMAN934,18/11/22,17/01/23
PROJ53767,JMAN369,02/12/22,31/01/23
PROJ53767,JMAN774,19/04/23,18/06/23
PROJ53767,JMAN52,26/01/24,26/03/24
PROJ53767,JMAN498,13/02/23,14/04/23
PROJ53767,JMAN802,29/06/23,28/08/23
PROJ53767,JMAN468,07/09/23,06/11/23
PROJ53767,JMAN705,09/01/23,10/03/23
PROJ53767,JMAN819,01/02/23,02/04/23
PROJ53767,JMAN700,28/09/23,27/11/23
PROJ53767,JMAN566,24/09/23,23/11/23
PROJ53767,JMAN995,13/06/23,12/08/23
PROJ53767,JMAN758,21/07/23,19/09/23
PROJ53767,JMAN981,08/10/23,07/12/23
PROJ53767,JMAN257,06/08/23,05/10/23
PROJ53767,JMAN506,31/12/22,01/03/23
PROJ53767,JMAN518,23/10/23,22/12/23
PROJ53767,JMAN504,22/11/22,21/01/23
PROJ53767,JMAN767,02/09/23,01/11/23
PROJ53767,JMAN863,15/11/23,14/01/24
PROJ53767,JMAN14,11/01/23,12/03/23
PROJ53767,JMAN976,01/05/23,30/06/23
PROJ34633,JMAN131,12/01/24,12/03/24
PROJ34633,JMAN849,06/10/23,05/12/23
PROJ34633,JMAN454,14/10/23,13/12/23
PROJ34633,JMAN853,08/08/24,07/10/24
PROJ34633,JMAN714,10/07/24,08/09/24
PROJ34633,JMAN114,19/04/24,18/06/24
PROJ34633,JMAN51,11/12/23,09/02/24
PROJ34633,JMAN308,04/12/23,02/02/24
PROJ34633,JMAN324,10/06/24,09/08/24
PROJ34633,JMAN619,29/06/24,28/08/24
PROJ34633,JMAN479,06/02/24,06/04/24
PROJ34633,JMAN689,08/12/23,06/02/24
PROJ34633,JMAN486,26/05/24,25/07/24
PROJ34633,JMAN37,03/09/23,02/11/23
PROJ34633,JMAN382,18/07/24,16/09/24
PROJ34633,JMAN327,23/05/24,22/07/24
PROJ34633,JMAN886,15/06/24,14/08/24
PROJ34633,JMAN135,16/04/24,15/06/24
PROJ34633,JMAN444,29/06/24,28/08/24
PROJ34633,JMAN174,28/02/24,28/04/24
PROJ34633,JMAN759,10/05/24,09/07/24
PROJ34633,JMAN31,21/10/23,20/12/23
PROJ34633,JMAN52,02/10/23,01/12/23
PROJ34633,JMAN819,30/12/23,28/02/24
PROJ34633,JMAN608,21/12/23,19/02/24
PROJ34633,JMAN918,28/05/24,27/07/24
PROJ34633,JMAN757,16/05/24,15/07/24
PROJ34633,JMAN257,01/05/24,30/06/24
PROJ34633,JMAN518,06/12/23,04/02/24
PROJ34633,JMAN298,06/03/24,05/05/24
PROJ34633,JMAN196,05/09/23,04/11/23
PROJ34633,JMAN506,27/09/23,26/11/23
PROJ34633,JMAN873,02/10/23,01/12/23
PROJ34633,JMAN14,06/04/24,05/06/24
PROJ34633,JMAN847,16/01/24,16/03/24
PROJ34633,JMAN374,30/05/24,29/07/24
PROJ34633,JMAN891,01/10/23,30/11/23
PROJ34633,JMAN564,19/09/23,18/11/23
PROJ17016,JMAN573,11/12/23,09/02/24
PROJ17016,JMAN577,11/09/24,10/11/24
PROJ17016,JMAN617,14/07/23,12/09/23
PROJ17016,JMAN313,05/08/23,04/10/23
PROJ17016,JMAN853,06/05/24,05/07/24
PROJ17016,JMAN991,16/07/23,14/09/23
PROJ17016,JMAN684,09/06/24,08/08/24
PROJ17016,JMAN62,19/01/24,19/03/24
PROJ17016,JMAN441,02/09/23,01/11/23
PROJ17016,JMAN608,01/04/24,31/05/24
PROJ17016,JMAN920,02/12/23,31/01/24
PROJ17016,JMAN704,03/07/24,01/09/24
PROJ17016,JMAN644,28/04/24,27/06/24
PROJ17016,JMAN502,24/08/24,23/10/24
PROJ17016,JMAN752,04/05/24,03/07/24
PROJ17016,JMAN112,21/08/23,20/10/23
PROJ17016,JMAN8,15/06/23,14/08/23
PROJ17016,JMAN886,10/02/24,10/04/24
PROJ17016,JMAN709,28/08/23,27/10/23
PROJ17016,JMAN646,08/09/23,07/11/23
PROJ17016,JMAN413,05/09/24,04/11/24
PROJ17016,JMAN659,16/08/23,15/10/23
PROJ17016,JMAN392,25/07/24,23/09/24
PROJ17016,JMAN115,30/11/23,29/01/24
PROJ17016,JMAN668,07/02/24,07/04/24
PROJ17016,JMAN918,30/10/23,29/12/23
PROJ17016,JMAN921,23/07/23,21/09/23
PROJ17016,JMAN578,01/02/24,01/04/24
PROJ17016,JMAN467,02/01/24,02/03/24
PROJ17016,JMAN275,30/06/24,29/08/24
PROJ17016,JMAN354,29/06/23,28/08/23
PROJ17016,JMAN316,11/02/24,11/04/24
PROJ17016,JMAN139,02/09/24,01/11/24
PROJ17016,JMAN459,23/06/23,22/08/23
PROJ17016,JMAN570,26/07/24,24/09/24
PROJ17016,JMAN694,29/08/23,28/10/23
PROJ17016,JMAN956,19/08/24,18/10/24
PROJ17016,JMAN166,19/08/24,18/10/24
PROJ91431,JMAN271,16/02/23,17/04/23
PROJ91431,JMAN554,21/02/23,22/04/23
PROJ91431,JMAN155,27/02/23,28/04/23
PROJ91431,JMAN996,12/03/23,11/05/23
PROJ91431,JMAN308,12/03/23,11/05/23
PROJ91431,JMAN652,18/03/23,17/05/23
PROJ91431,JMAN731,15/02/23,16/04/23
PROJ91431,JMAN500,30/01/23,31/03/23
PROJ91431,JMAN310,03/02/23,04/04/23
PROJ91431,JMAN619,04/02/23,05/04/23
PROJ91431,JMAN124,28/02/23,29/04/23
PROJ91431,JMAN278,01/03/23,30/04/23
PROJ91431,JMAN618,19/02/23,20/04/23
PROJ91431,JMAN54,09/03/23,08/05/23
PROJ91431,JMAN260,19/02/23,20/04/23
PROJ91431,JMAN431,15/02/23,16/04/23
PROJ91431,JMAN729,15/02/23,16/04/23
PROJ91431,JMAN350,02/02/23,03/04/23
PROJ91431,JMAN776,23/02/23,24/04/23
PROJ91431,JMAN522,21/02/23,22/04/23
PROJ91431,JMAN971,04/02/23,05/04/23
PROJ91431,JMAN945,01/03/23,30/04/23
PROJ91431,JMAN468,04/03/23,03/05/23
PROJ91431,JMAN29,23/02/23,24/04/23
PROJ91431,JMAN401,15/03/23,14/05/23
PROJ91431,JMAN566,16/02/23,17/04/23
PROJ91431,JMAN627,16/02/23,17/04/23
PROJ91431,JMAN758,20/02/23,21/04/23
PROJ91431,JMAN970,16/03/23,15/05/23
PROJ91431,JMAN700,08/03/23,07/05/23
PROJ91431,JMAN873,05/03/23,04/05/23
PROJ91431,JMAN981,03/03/23,02/05/23
PROJ91431,JMAN588,23/02/23,24/04/23
PROJ91431,JMAN249,21/02/23,22/04/23
PROJ91431,JMAN275,09/03/23,08/05/23
PROJ91431,JMAN142,14/02/23,15/04/23
PROJ91431,JMAN925,17/02/23,18/04/23
PROJ91431,JMAN930,07/02/23,08/04/23
PROJ16775,JMAN126,26/11/23,25/01/24
PROJ16775,JMAN488,03/06/23,02/08/23
PROJ16775,JMAN917,24/03/24,23/05/24
PROJ16775,JMAN377,29/08/24,28/10/24
PROJ16775,JMAN896,11/11/23,10/01/24
PROJ16775,JMAN702,24/08/24,23/10/24
PROJ16775,JMAN752,06/02/24,06/04/24
PROJ16775,JMAN548,12/09/24,11/11/24
PROJ16775,JMAN835,11/10/24,10/12/24
PROJ16775,JMAN124,18/08/24,17/10/24
PROJ16775,JMAN856,24/03/23,23/05/23
PROJ16775,JMAN644,14/08/23,13/10/23
PROJ16775,JMAN983,16/12/23,14/02/24
PROJ16775,JMAN264,15/11/24,14/01/25
PROJ16775,JMAN602,22/07/24,20/09/24
PROJ16775,JMAN327,04/03/24,03/05/24
PROJ16775,JMAN1,08/04/23,07/06/23
PROJ16775,JMAN9,13/04/23,12/06/23
PROJ16775,JMAN369,28/12/23,26/02/24
PROJ16775,JMAN261,15/02/24,15/04/24
PROJ16775,JMAN971,12/05/24,11/07/24
PROJ16775,JMAN411,08/05/24,07/07/24
PROJ16775,JMAN95,25/05/24,24/07/24
PROJ16775,JMAN541,03/04/23,02/06/23
PROJ16775,JMAN459,09/10/23,08/12/23
PROJ16775,JMAN802,21/12/23,19/02/24
PROJ16775,JMAN414,18/01/24,18/03/24
PROJ16775,JMAN203,02/07/23,31/08/23
PROJ16775,JMAN257,18/04/24,17/06/24
PROJ16775,JMAN267,07/06/24,06/08/24
PROJ16775,JMAN700,08/09/24,07/11/24
PROJ16775,JMAN517,16/04/23,15/06/23
PROJ16775,JMAN237,28/09/23,27/11/23
PROJ16775,JMAN285,10/08/24,09/10/24
PROJ16775,JMAN249,05/02/24,05/04/24
PROJ16775,JMAN891,19/04/23,18/06/23
PROJ16775,JMAN570,24/06/23,23/08/23
PROJ16775,JMAN663,10/10/23,09/12/23
PROJ77549,JMAN603,06/05/24,05/07/24
PROJ77549,JMAN377,01/08/24,30/09/24
PROJ77549,JMAN920,19/11/23,18/01/24
PROJ77549,JMAN974,07/02/24,07/04/24
PROJ77549,JMAN969,03/04/24,02/06/24
PROJ77549,JMAN289,17/11/23,16/01/24
PROJ77549,JMAN659,04/07/24,02/09/24
PROJ77549,JMAN454,20/06/24,19/08/24
PROJ77549,JMAN68,10/12/23,08/02/24
PROJ77549,JMAN657,09/04/24,08/06/24
PROJ77549,JMAN511,18/03/24,17/05/24
PROJ77549,JMAN324,09/02/24,09/04/24
PROJ77549,JMAN144,15/08/24,14/10/24
PROJ77549,JMAN27,10/04/24,09/06/24
PROJ77549,JMAN669,09/01/24,09/03/24
PROJ77549,JMAN135,09/05/24,08/07/24
PROJ77549,JMAN510,24/11/23,23/01/24
PROJ77549,JMAN776,04/12/23,02/02/24
PROJ77549,JMAN93,08/12/23,06/02/24
PROJ77549,JMAN434,20/05/24,19/07/24
PROJ77549,JMAN498,27/06/24,26/08/24
PROJ77549,JMAN31,26/01/24,26/03/24
PROJ77549,JMAN75,23/03/24,22/05/24
PROJ77549,JMAN680,06/05/24,05/07/24
PROJ77549,JMAN598,01/04/24,31/05/24
PROJ77549,JMAN392,28/02/24,28/04/24
PROJ77549,JMAN459,17/01/24,17/03/24
PROJ77549,JMAN506,09/11/23,08/01/24
PROJ77549,JMAN962,09/04/24,08/06/24
PROJ77549,JMAN352,26/03/24,25/05/24
PROJ77549,JMAN880,24/05/24,23/07/24
PROJ77549,JMAN257,15/03/24,14/05/24
PROJ77549,JMAN278,21/01/24,21/03/24
PROJ77549,JMAN398,15/03/24,14/05/24
PROJ77549,JMAN374,08/05/24,07/07/24
PROJ77549,JMAN219,07/12/23,05/02/24
PROJ77549,JMAN976,19/01/24,19/03/24
PROJ77549,JMAN614,08/07/24,06/09/24
PROJ42482,JMAN395,15/07/23,13/09/23
PROJ42482,JMAN996,15/05/23,14/07/23
PROJ42482,JMAN271,03/08/23,02/10/23
PROJ42482,JMAN821,09/01/24,09/03/24
PROJ42482,JMAN392,20/09/23,19/11/23
PROJ42482,JMAN251,22/05/23,21/07/23
PROJ42482,JMAN151,13/05/24,12/07/24
PROJ42482,JMAN500,13/05/24,12/07/24
PROJ42482,JMAN441,21/02/23,22/04/23
PROJ42482,JMAN20,17/10/23,16/12/23
PROJ42482,JMAN268,12/06/23,11/08/23
PROJ42482,JMAN979,24/11/23,23/01/24
PROJ42482,JMAN488,26/03/23,25/05/23
PROJ42482,JMAN676,18/08/23,17/10/23
PROJ42482,JMAN279,06/09/23,05/11/23
PROJ42482,JMAN729,08/02/24,08/04/24
PROJ42482,JMAN162,21/05/24,20/07/24
PROJ42482,JMAN112,18/03/23,17/05/23
PROJ42482,JMAN923,20/04/24,19/06/24
PROJ42482,JMAN651,16/03/23,15/05/23
PROJ42482,JMAN350,10/10/23,09/12/23
PROJ42482,JMAN971,26/02/24,26/04/24
PROJ42482,JMAN189,09/09/23,08/11/23
PROJ42482,JMAN455,29/09/23,28/11/23
PROJ42482,JMAN468,11/05/24,10/07/24
PROJ42482,JMAN921,11/03/23,10/05/23
PROJ42482,JMAN31,06/11/23,05/01/24
PROJ42482,JMAN871,24/04/24,23/06/24
PROJ42482,JMAN693,16/09/23,15/11/23
PROJ42482,JMAN486,29/05/24,28/07/24
PROJ42482,JMAN760,06/12/23,04/02/24
PROJ42482,JMAN794,26/04/24,25/06/24
PROJ42482,JMAN824,29/10/23,28/12/23
PROJ42482,JMAN564,26/06/23,25/08/23
PROJ42482,JMAN374,02/05/23,01/07/23
PROJ42482,JMAN876,17/01/24,17/03/24
PROJ42482,JMAN891,13/02/24,13/04/24
PROJ42482,JMAN930,17/02/24,17/04/24
PROJ28645,JMAN271,17/05/24,16/07/24
PROJ28645,JMAN268,17/04/24,16/06/24
PROJ28645,JMAN980,29/03/24,28/05/24
PROJ28645,JMAN337,25/07/24,23/09/24
PROJ28645,JMAN603,05/02/24,05/04/24
PROJ28645,JMAN132,02/02/24,02/04/24
PROJ28645,JMAN478,29/05/24,28/07/24
PROJ28645,JMAN418,08/07/24,06/09/24
PROJ28645,JMAN479,03/07/24,01/09/24
PROJ28645,JMAN484,01/03/24,30/04/24
PROJ28645,JMAN619,03/08/24,02/10/24
PROJ28645,JMAN657,21/09/24,20/11/24
PROJ28645,JMAN817,17/01/24,17/03/24
PROJ28645,JMAN488,30/07/24,28/09/24
PROJ28645,JMAN644,31/05/24,30/07/24
PROJ28645,JMAN327,03/06/24,02/08/24
PROJ28645,JMAN688,27/08/24,26/10/24
PROJ28645,JMAN941,21/04/24,20/06/24
PROJ28645,JMAN981,05/01/24,05/03/24
PROJ28645,JMAN566,08/06/24,07/08/24
PROJ28645,JMAN620,14/09/24,13/11/24
PROJ28645,JMAN20,09/06/24,08/08/24
PROJ28645,JMAN417,14/07/24,12/09/24
PROJ28645,JMAN441,31/07/24,29/09/24
PROJ28645,JMAN414,01/09/24,31/10/24
PROJ28645,JMAN583,02/01/24,02/03/24
PROJ28645,JMAN413,11/05/24,10/07/24
PROJ28645,JMAN814,02/09/24,01/11/24
PROJ28645,JMAN953,30/05/24,29/07/24
PROJ28645,JMAN264,24/06/24,23/08/24
PROJ28645,JMAN228,28/06/24,27/08/24
PROJ28645,JMAN767,31/05/24,30/07/24
PROJ28645,JMAN316,21/08/24,20/10/24
PROJ28645,JMAN956,06/06/24,05/08/24
PROJ28645,JMAN278,09/05/24,08/07/24
PROJ28645,JMAN237,15/01/24,15/03/24
PROJ28645,JMAN176,09/03/24,08/05/24
PROJ28645,JMAN570,21/06/24,20/08/24
PROJ89311,JMAN322,28/05/24,27/07/24
PROJ89311,JMAN379,27/03/24,26/05/24
PROJ89311,JMAN714,29/09/24,28/11/24
PROJ89311,JMAN917,22/06/24,21/08/24
PROJ89311,JMAN945,16/06/24,15/08/24
PROJ89311,JMAN134,14/04/24,13/06/24
PROJ89311,JMAN284,09/04/24,08/06/24
PROJ89311,JMAN68,09/09/24,08/11/24
PROJ89311,JMAN848,20/02/24,20/04/24
PROJ89311,JMAN280,14/11/23,13/01/24
PROJ89311,JMAN689,05/10/24,04/12/24
PROJ89311,JMAN523,19/09/24,18/11/24
PROJ89311,JMAN893,28/03/24,27/05/24
PROJ89311,JMAN110,09/08/24,08/10/24
PROJ89311,JMAN784,29/05/24,28/07/24
PROJ89311,JMAN198,03/11/24,02/01/25
PROJ89311,JMAN923,14/07/24,12/09/24
PROJ89311,JMAN51,06/12/23,04/02/24
PROJ89311,JMAN430,17/07/24,15/09/24
PROJ89311,JMAN804,12/07/24,10/09/24
PROJ89311,JMAN676,03/08/24,02/10/24
PROJ89311,JMAN260,09/06/24,08/08/24
PROJ89311,JMAN582,06/08/24,05/10/24
PROJ89311,JMAN85,08/03/24,07/05/24
PROJ89311,JMAN577,21/04/24,20/06/24
PROJ89311,JMAN707,01/01/24,01/03/24
PROJ89311,JMAN522,21/11/23,20/01/24
PROJ89311,JMAN506,27/10/24,26/12/24
PROJ89311,JMAN352,12/11/23,11/01/24
PROJ89311,JMAN981,14/02/24,14/04/24
PROJ89311,JMAN817,03/10/24,02/12/24
PROJ89311,JMAN257,21/02/24,21/04/24
PROJ89311,JMAN237,19/07/24,17/09/24
PROJ89311,JMAN891,05/07/24,03/09/24
PROJ89311,JMAN398,04/05/24,03/07/24
PROJ89311,JMAN219,06/05/24,05/07/24
PROJ89311,JMAN793,30/12/23,28/02/24
PROJ89311,JMAN371,19/12/23,17/02/24
PROJ31428,JMAN377,13/12/23,11/02/24
PROJ31428,JMAN696,22/05/23,21/07/23
PROJ31428,JMAN471,07/03/23,06/05/23
PROJ31428,JMAN392,14/01/24,14/03/24
PROJ31428,JMAN917,11/12/23,09/02/24
PROJ31428,JMAN394,03/04/23,02/06/23
PROJ31428,JMAN959,23/07/23,21/09/23
PROJ31428,JMAN676,29/04/23,28/06/23
PROJ31428,JMAN963,26/02/23,27/04/23
PROJ31428,JMAN644,12/05/23,11/07/23
PROJ31428,JMAN968,12/02/24,12/04/24
PROJ31428,JMAN704,22/04/23,21/06/23
PROJ31428,JMAN235,02/07/23,31/08/23
PROJ31428,JMAN219,01/03/23,30/04/23
PROJ31428,JMAN669,17/07/23,15/09/23
PROJ31428,JMAN923,12/10/23,11/12/23
PROJ31428,JMAN528,03/11/23,02/01/24
PROJ31428,JMAN135,17/09/23,16/11/23
PROJ31428,JMAN340,20/02/24,20/04/24
PROJ31428,JMAN700,09/07/23,07/09/23
PROJ31428,JMAN894,01/07/23,30/08/23
PROJ31428,JMAN40,30/11/23,29/01/24
PROJ31428,JMAN417,19/10/23,18/12/23
PROJ31428,JMAN577,10/11/23,09/01/24
PROJ31428,JMAN107,31/07/23,29/09/23
PROJ31428,JMAN971,29/03/23,28/05/23
PROJ31428,JMAN741,14/08/23,13/10/23
PROJ31428,JMAN444,18/03/24,17/05/24
PROJ31428,JMAN888,07/02/24,07/04/24
PROJ31428,JMAN257,25/06/23,24/08/23
PROJ31428,JMAN825,25/03/23,24/05/23
PROJ31428,JMAN467,18/05/23,17/07/23
PROJ31428,JMAN852,16/04/23,15/06/23
PROJ31428,JMAN237,11/10/23,10/12/23
PROJ31428,JMAN176,30/07/23,28/09/23
PROJ31428,JMAN652,18/06/23,17/08/23
PROJ31428,JMAN14,27/03/24,26/05/24
PROJ31428,JMAN542,05/12/23,03/02/24
PROJ45282,JMAN93,22/04/23,21/06/23
PROJ45282,JMAN922,23/12/23,21/02/24
PROJ45282,JMAN892,28/02/24,28/04/24
PROJ45282,JMAN399,15/05/23,14/07/23
PROJ45282,JMAN246,05/11/23,04/01/24
PROJ45282,JMAN947,14/08/23,13/10/23
PROJ45282,JMAN29,18/10/23,17/12/23
PROJ45282,JMAN308,20/02/24,20/04/24
PROJ45282,JMAN539,30/01/24,30/03/24
PROJ45282,JMAN103,17/10/23,16/12/23
PROJ45282,JMAN442,05/07/23,03/09/23
PROJ45282,JMAN408,18/08/23,17/10/23
PROJ45282,JMAN937,16/12/23,14/02/24
PROJ45282,JMAN418,21/04/23,20/06/23
PROJ45282,JMAN991,24/01/24,24/03/24
PROJ45282,JMAN452,10/12/23,08/02/24
PROJ45282,JMAN253,29/02/24,29/04/24
PROJ45282,JMAN688,27/01/24,27/03/24
PROJ45282,JMAN934,05/12/23,03/02/24
PROJ45282,JMAN350,16/03/24,15/05/24
PROJ45282,JMAN918,19/10/23,18/12/23
PROJ45282,JMAN95,14/12/23,12/02/24
PROJ45282,JMAN350,28/11/23,27/01/24
PROJ45282,JMAN115,07/03/24,06/05/24
PROJ45282,JMAN787,27/09/23,26/11/23
PROJ45282,JMAN412,24/06/23,23/08/23
PROJ45282,JMAN582,21/08/23,20/10/23
PROJ45282,JMAN743,12/02/24,12/04/24
PROJ45282,JMAN796,16/11/23,15/01/24
PROJ45282,JMAN825,24/07/23,22/09/23
PROJ45282,JMAN971,19/09/23,18/11/23
PROJ45282,JMAN356,09/05/23,08/07/23
PROJ45282,JMAN517,07/12/23,05/02/24
PROJ45282,JMAN672,19/07/23,17/09/23
PROJ45282,JMAN431,03/09/23,02/11/23
PROJ45282,JMAN304,09/09/23,08/11/23
PROJ45282,JMAN75,20/08/23,19/10/23
PROJ45282,JMAN876,02/11/23,01/01/24
PROJ41414,JMAN758,28/02/24,28/04/24
PROJ41414,JMAN93,05/08/24,04/10/24
PROJ41414,JMAN974,14/04/24,13/06/24
PROJ41414,JMAN969,10/08/23,09/10/23
